epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,310.607,2.40445,4.34517,6.21378,1.46011,0,0.63447,0.01064,0.01762,0.01197,0.63447,0.01064,0.01762,0.01586,2.27018,3.33183,7.59135,1.30687,0,0.000192,0.000192,0.000192
